
4,Trophy,8,

4,Daytona,8,

4,Trident,8,

4,Sprint,8,

4,Tiger,8,

4,Legend,8,

4,Adventurer,8,

4,Thunderbird,8,

4,Speed Triple,8,

4,Speed Four,8,

4,America,8,

4,Bonneville,8,

4,SpeedMaster,8,

4,Scrambler,8,

4,Thruxton,8,

4,Rocket III,8,

4,Street Triple,8,

4,TT600,8,

4,Street Twin,8,

4,Explorer,8,

4,Street Cup,8,

5,Switchback,8,

5,V-Rod,8,

5,Softail,8,

5,Fat Boy,8,

5,Road King,8,

5,Street Glide,8,

5,Road Glide Special,8,

5,Dyna Street Bob,8,

5,Dyna Fat Bob,8,

5,Dyna Wide Glide,8,

5,Sportster 1200,8,

5,Sportster XL883,8,

5,Electra Glide,8,

6,Multistrada,8,

6,Monster,8,

6,Hypermotard,8,

6,Streetfighter,8,

6,Diavel,8,

6,Scrambler 800,8,

6,Superbike,8,

7,Cross Roads,8,

7,Cross Country,8,

7,Vegas,8,

7,Gunner,8,

7,Judge,8,

7,Boardwalk,8,

7,Vision Tour,8,

7,Cross Country Tour,8,

7,Magnum,8,

7,High-Ball,8,

7,Jackpot,8,

7,Ness Magnum,8,

7,Hammer,8,

7,Cross Country LE,8,

7,Magnum X-1,8,

8,Vulcan 2000,8,

8,Vulcan 1600,8,

8,Vulcan 1500,8,

8,Z1000,8,

8,Ninja ZX-6R,8,

8,ZZR600,8,

8,Vulcan 500,8,

8,Ninja 250R,8,

8,KLR650,8,

8,Ninja ZX-10R,8,

8,Ninja ZX-14,8,

8,Vulcan 900,8,

8,Versys,8,

8,KLX250,8,

8,ER-6n,8,

8,Ninja ZX-14R,8,

8,Ninja 650,8,

8,Ninja 300,8,

8,Ninja H2,8,

8,KX85,8,

8,KX65,8,

8,KX250F,8,

8,KX450F,8,

1,CBR300R,8,

1,CBR500R,8,

1,CBR600RR,8,

1,CBR650F,8,

1,NC700X,8,

1,XR650L,8,

1,VFR 750F,8,

1,CBR300RA,8,

